tube_id,x,y,z,r,theta,dir_x,dir_y,dir_z,region
9103,3059.302231812,-1075.850199036,-917.464,3242.959111110667,-0.33815754257395964,-0.943367501,0.331749542,0.0,barrel
9102,3035.104652321,-1142.332502295,-988.148,3242.9591111113527,-0.35997415822364115,-0.935905927,0.352250048,0.0,barrel
9101,3009.462527395,-1208.271117152,-917.464,3242.9591111110917,-0.3817907738736163,-0.927998912,0.372582902,0.0,barrel
9100,2982.388061298,-1273.634660397,-988.148,3242.959111110935,-0.4036073895235891,-0.91965022,0.392738427,0.0,barrel
9099,2953.89414001,-1338.392022524,-917.464,3242.9591111115324,-0.42542400517363793,-0.910863825,0.41270703,0.0,barrel
9098,2923.994325093,-1402.512382535,-988.148,3242.9591111113427,-0.44724062082367866,-0.901643908,0.432479206,0.0,barrel
9097,2892.702847241,-1465.965222611,-917.464,3242.959111111503,-0.46905723647341774,-0.891994857,0.452045546,0.0,barrel
9096,2860.034599501,-1528.720342638,-988.148,3242.959111111037,-0.4908738521234468,-0.881921264,0.471396737,0.0,barrel
9095,2826.005130191,-1590.747874577,-917.464,3242.9591111108834,-0.5126904677733879,-0.871427925,0.490523568,0.0,barrel
9094,2790.630635495,-1652.018296682,-988.148,3242.959111110611,-0.5345070834232396,-0.860519834,0.509416937,0.0,barrel
9093,2753.927951757,-1712.502447551,-917.464,3242.9591111108184,-0.5563236990730771,-0.849202182,0.528067851,0.0,barrel
9092,2715.914547466,-1772.171540004,-988.148,3242.959111110961,-0.5781403147230008,-0.837480355,0.546467433,0.0,barrel
9091,2676.608514944,-1830.997174785,-917.464,3242.959111111544,-0.5999569303730363,-0.825359933,0.564606926,0.0,barrel
9090,2636.028561733,-1888.951354076,-988.148,3242.9591111109776,-0.6217735460228367,-0.812846685,0.582477697,0.0,barrel
9089,2594.194001694,-1946.006494829,-917.464,3242.9591111116065,-0.6435901616728573,-0.799946565,0.60007124,0.0,barrel
9088,2551.12474581,-2002.135441885,-988.148,3242.9591111107434,-0.6654067773229121,-0.786665714,0.617379182,0.0,barrel
9087,2506.841292717,-2057.311480906,-917.464,3242.959111111128,-0.6872233929726853,-0.773010453,0.634393284,0.0,barrel
9086,2461.364718938,-2111.508351086,-988.148,3242.959111111125,-0.7090400086226706,-0.758987281,0.65110545,0.0,barrel
9085,2414.71666886,-2164.70025765,-917.464,3242.95911111138,-0.7308566242726728,-0.744602872,0.667507725,0.0,barrel
9084,2366.919344428,-2216.86188413,-988.148,3242.959111110698,-0.7526732399224675,-0.729864073,0.683592302,0.0,barrel
9083,2317.99549458,-2267.968404419,-917.464,3242.959111110722,-0.7744898555724881,-0.714777897,0.699351526,0.0,barrel
9082,2267.968404419,-2317.99549458,-988.148,3242.959111110722,-0.7963064712224085,-0.699351526,0.714777897,0.0,barrel
9081,2216.86188413,-2366.919344428,-917.464,3242.959111110698,-0.8181230868724292,-0.683592302,0.729864073,0.0,barrel
9080,2164.70025765,-2414.71666886,-988.148,3242.95911111138,-0.8399397025222237,-0.667507725,0.744602872,0.0,barrel
9079,2111.508351086,-2461.364718938,-917.464,3242.959111111125,-0.8617563181722261,-0.65110545,0.758987281,0.0,barrel
9078,2057.311480906,-2506.841292717,-988.148,3242.959111111128,-0.8835729338222112,-0.634393284,0.773010453,0.0,barrel
9077,2002.135441885,-2551.12474581,-917.464,3242.9591111107434,-0.9053895494719846,-0.617379182,0.786665714,0.0,barrel
9076,1946.006494829,-2594.194001694,-988.148,3242.9591111116065,-0.9272061651220392,-0.60007124,0.799946565,0.0,barrel
9075,1888.951354076,-2636.028561733,-917.464,3242.9591111109776,-0.9490227807720598,-0.582477697,0.812846685,0.0,barrel
9074,1830.997174785,-2676.608514944,-988.148,3242.959111111544,-0.9708393964218603,-0.564606926,0.825359933,0.0,barrel
9073,1772.171540004,-2715.914547466,-917.464,3242.959111110961,-0.9926560120718958,-0.546467433,0.837480355,0.0,barrel
9072,3241.222790189,106.106647744,-846.78,3242.9591111107206,0.03272492347487356,-0.999464587,-0.032719083,0.0,barrel
9071,3242.766171259,35.374494696,-776.096,3242.959111110831,0.0109083078249987,-0.999940505,-0.010908091,0.0,barrel
9070,3242.766171259,-35.374494696,-846.78,3242.959111110831,-0.0109083078249987,-0.999940505,0.010908091,0.0,barrel
9069,3241.222790189,-106.106647744,-776.096,3242.9591111107206,-0.03272492347487356,-0.999464587,0.032719083,0.0,barrel
9068,3238.136762615,-176.788299775,-846.78,3242.959111110729,-0.054541539124936034,-0.998512979,0.054514502,0.0,barrel
9067,3233.509557319,-247.385810149,-776.096,3242.9591111107757,-0.07635815477464855,-0.997086132,0.076283975,0.0,barrel
9066,3227.3433766,-317.865578277,-846.78,3242.9591111109094,-0.09817477042474762,-0.995184727,0.09801714,0.0,barrel
9065,3219.641155226,-388.194059605,-776.096,3242.9591111109653,-0.1199913860747609,-0.992809667,0.119703655,0.0,barrel
9064,3210.406559037,-458.337781584,-846.78,3242.9591111105815,-0.14180800172443575,-0.989962084,0.141333198,0.0,barrel
9063,3199.643983202,-528.263359604,-776.096,3242.9591111114655,-0.16362461737453188,-0.986643332,0.162895473,0.0,barrel
9062,3187.358550122,-597.937512875,-846.78,3242.9591111111713,-0.1854412330245361,-0.982854992,0.18438022,0.0,barrel
9061,3173.556106999,-667.327080273,-776.096,3242.9591111107666,-0.20725784867421854,-0.978598866,0.205777211,0.0,barrel
9060,3158.243223049,-736.399036124,-846.78,3242.9591111112227,-0.2290744643241262,-0.973876979,0.227076263,0.0,barrel
9059,3141.427186374,-805.120505917,-776.096,3242.9591111109794,-0.2508910799740691,-0.96869158,0.248267239,0.0,barrel
9058,3123.116000498,-873.458781955,-846.78,3242.9591111114764,-0.2727076956241553,-0.963045137,0.269340054,0.0,barrel
9057,3103.318380552,-941.381338918,-776.096,3242.9591111105506,-0.2945243112739966,-0.956940336,0.290284677,0.0,barrel
9056,3082.043749133,-1008.85584935,-846.78,3242.9591111109476,-0.31634092692413196,-0.950380083,0.311091141,0.0,barrel
9055,3059.302231812,-1075.850199036,-776.096,3242.959111110667,-0.33815754257395964,-0.943367501,0.331749542,0.0,barrel
9054,3035.104652321,-1142.332502295,-846.78,3242.9591111113527,-0.35997415822364115,-0.935905927,0.352250048,0.0,barrel
9053,3009.462527395,-1208.271117152,-776.096,3242.9591111110917,-0.3817907738736163,-0.927998912,0.372582902,0.0,barrel
9052,2982.388061298,-1273.634660397,-846.78,3242.959111110935,-0.4036073895235891,-0.91965022,0.392738427,0.0,barrel
9051,2953.89414001,-1338.392022524,-776.096,3242.9591111115324,-0.42542400517363793,-0.910863825,0.41270703,0.0,barrel
9050,2923.994325093,-1402.512382535,-846.78,3242.9591111113427,-0.44724062082367866,-0.901643908,0.432479206,0.0,barrel
9049,2892.702847241,-1465.965222611,-776.096,3242.959111111503,-0.46905723647341774,-0.891994857,0.452045546,0.0,barrel
9048,2860.034599501,-1528.720342638,-846.78,3242.959111111037,-0.4908738521234468,-0.881921264,0.471396737,0.0,barrel
9047,2826.005130191,-1590.747874577,-776.096,3242.9591111108834,-0.5126904677733879,-0.871427925,0.490523568,0.0,barrel
9046,2790.630635495,-1652.018296682,-846.78,3242.959111110611,-0.5345070834232396,-0.860519834,0.509416937,0.0,barrel
9045,2753.927951757,-1712.502447551,-776.096,3242.9591111108184,-0.5563236990730771,-0.849202182,0.528067851,0.0,barrel
9044,2715.914547466,-1772.171540004,-846.78,3242.959111110961,-0.5781403147230008,-0.837480355,0.546467433,0.0,barrel
9043,2676.608514944,-1830.997174785,-776.096,3242.959111111544,-0.5999569303730363,-0.825359933,0.564606926,0.0,barrel
9042,2636.028561733,-1888.951354076,-846.78,3242.9591111109776,-0.6217735460228367,-0.812846685,0.582477697,0.0,barrel
9041,2594.194001694,-1946.006494829,-776.096,3242.9591111116065,-0.6435901616728573,-0.799946565,0.60007124,0.0,barrel
9040,2551.12474581,-2002.135441885,-846.78,3242.9591111107434,-0.6654067773229121,-0.786665714,0.617379182,0.0,barrel
9039,2506.841292717,-2057.311480906,-776.096,3242.959111111128,-0.6872233929726853,-0.773010453,0.634393284,0.0,barrel
9038,2461.364718938,-2111.508351086,-846.78,3242.959111111125,-0.7090400086226706,-0.758987281,0.65110545,0.0,barrel
9037,2414.71666886,-2164.70025765,-776.096,3242.95911111138,-0.7308566242726728,-0.744602872,0.667507725,0.0,barrel
9036,2366.919344428,-2216.86188413,-846.78,3242.959111110698,-0.7526732399224675,-0.729864073,0.683592302,0.0,barrel
9035,2317.99549458,-2267.968404419,-776.096,3242.959111110722,-0.7744898555724881,-0.714777897,0.699351526,0.0,barrel
9034,2267.968404419,-2317.99549458,-846.78,3242.959111110722,-0.7963064712224085,-0.699351526,0.714777897,0.0,barrel
9033,2216.86188413,-2366.919344428,-776.096,3242.959111110698,-0.8181230868724292,-0.683592302,0.729864073,0.0,barrel
9032,2164.70025765,-2414.71666886,-846.78,3242.95911111138,-0.8399397025222237,-0.667507725,0.744602872,0.0,barrel
9031,2111.508351086,-2461.364718938,-776.096,3242.959111111125,-0.8617563181722261,-0.65110545,0.758987281,0.0,barrel
9030,2057.311480906,-2506.841292717,-846.78,3242.959111111128,-0.8835729338222112,-0.634393284,0.773010453,0.0,barrel
9029,2002.135441885,-2551.12474581,-776.096,3242.9591111107434,-0.9053895494719846,-0.617379182,0.786665714,0.0,barrel
9028,1946.006494829,-2594.194001694,-846.78,3242.9591111116065,-0.9272061651220392,-0.60007124,0.799946565,0.0,barrel
9027,1888.951354076,-2636.028561733,-776.096,3242.9591111109776,-0.9490227807720598,-0.582477697,0.812846685,0.0,barrel
9026,1830.997174785,-2676.608514944,-846.78,3242.959111111544,-0.9708393964218603,-0.564606926,0.825359933,0.0,barrel
9025,1772.171540004,-2715.914547466,-776.096,3242.959111110961,-0.9926560120718958,-0.546467433,0.837480355,0.0,barrel
9024,3241.222790189,106.106647744,-705.412,3242.9591111107206,0.03272492347487356,-0.999464587,-0.032719083,0.0,barrel
9023,3242.766171259,35.374494696,-634.728,3242.959111110831,0.0109083078249987,-0.999940505,-0.010908091,0.0,barrel
9022,3242.766171259,-35.374494696,-705.412,3242.959111110831,-0.0109083078249987,-0.999940505,0.010908091,0.0,barrel
9021,3241.222790189,-106.106647744,-634.728,3242.9591111107206,-0.03272492347487356,-0.999464587,0.032719083,0.0,barrel
9020,3238.136762615,-176.788299775,-705.412,3242.959111110729,-0.054541539124936034,-0.998512979,0.054514502,0.0,barrel
9019,3233.509557319,-247.385810149,-634.728,3242.9591111107757,-0.07635815477464855,-0.997086132,0.076283975,0.0,barrel
9018,3227.3433766,-317.865578277,-705.412,3242.9591111109094,-0.09817477042474762,-0.995184727,0.09801714,0.0,barrel
9017,3219.641155226,-388.194059605,-634.728,3242.9591111109653,-0.1199913860747609,-0.992809667,0.119703655,0.0,barrel
9016,3210.406559037,-458.337781584,-705.412,3242.9591111105815,-0.14180800172443575,-0.989962084,0.141333198,0.0,barrel
9015,3199.643983202,-528.263359604,-634.728,3242.9591111114655,-0.16362461737453188,-0.986643332,0.162895473,0.0,barrel
9014,3187.358550122,-597.937512875,-705.412,3242.9591111111713,-0.1854412330245361,-0.982854992,0.18438022,0.0,barrel
9013,3173.556106999,-667.327080273,-634.728,3242.9591111107666,-0.20725784867421854,-0.978598866,0.205777211,0.0,barrel
9012,3158.243223049,-736.399036124,-705.412,3242.9591111112227,-0.2290744643241262,-0.973876979,0.227076263,0.0,barrel
9011,3141.427186374,-805.120505917,-634.728,3242.9591111109794,-0.2508910799740691,-0.96869158,0.248267239,0.0,barrel
9010,3123.116000498,-873.458781955,-705.412,3242.9591111114764,-0.2727076956241553,-0.963045137,0.269340054,0.0,barrel
9009,3103.318380552,-941.381338918,-634.728,3242.9591111105506,-0.2945243112739966,-0.956940336,0.290284677,0.0,barrel
9008,3082.043749133,-1008.85584935,-705.412,3242.9591111109476,-0.31634092692413196,-0.950380083,0.311091141,0.0,barrel
9007,3059.302231812,-1075.850199036,-634.728,3242.959111110667,-0.33815754257395964,-0.943367501,0.331749542,0.0,barrel
9006,3035.104652321,-1142.332502295,-705.412,3242.9591111113527,-0.35997415822364115,-0.935905927,0.352250048,0.0,barrel
9005,3009.462527395,-1208.271117152,-634.728,3242.9591111110917,-0.3817907738736163,-0.927998912,0.372582902,0.0,barrel
9004,2982.388061298,-1273.634660397,-705.412,3242.959111110935,-0.4036073895235891,-0.91965022,0.392738427,0.0,barrel
9003,2953.89414001,-1338.392022524,-634.728,3242.9591111115324,-0.42542400517363793,-0.910863825,0.41270703,0.0,barrel
9002,2923.994325093,-1402.512382535,-705.412,3242.9591111113427,-0.44724062082367866,-0.901643908,0.432479206,0.0,barrel
9001,2892.702847241,-1465.965222611,-634.728,3242.959111111503,-0.46905723647341774,-0.891994857,0.452045546,0.0,barrel
9000,2860.034599501,-1528.720342638,-705.412,3242.959111111037,-0.4908738521234468,-0.881921264,0.471396737,0.0,barrel
8999,2826.005130191,-1590.747874577,-634.728,3242.9591111108834,-0.5126904677733879,-0.871427925,0.490523568,0.0,barrel
8998,2790.630635495,-1652.018296682,-705.412,3242.959111110611,-0.5345070834232396,-0.860519834,0.509416937,0.0,barrel
8997,2753.927951757,-1712.502447551,-634.728,3242.9591111108184,-0.5563236990730771,-0.849202182,0.528067851,0.0,barrel
8996,2715.914547466,-1772.171540004,-705.412,3242.959111110961,-0.5781403147230008,-0.837480355,0.546467433,0.0,barrel
8995,2676.608514944,-1830.997174785,-634.728,3242.959111111544,-0.5999569303730363,-0.825359933,0.564606926,0.0,barrel
8994,2636.028561733,-1888.951354076,-705.412,3242.9591111109776,-0.6217735460228367,-0.812846685,0.582477697,0.0,barrel
8993,2594.194001694,-1946.006494829,-634.728,3242.9591111116065,-0.6435901616728573,-0.799946565,0.60007124,0.0,barrel
8992,2551.12474581,-2002.135441885,-705.412,3242.9591111107434,-0.6654067773229121,-0.786665714,0.617379182,0.0,barrel
8991,2506.841292717,-2057.311480906,-634.728,3242.959111111128,-0.6872233929726853,-0.773010453,0.634393284,0.0,barrel
8990,2461.364718938,-2111.508351086,-705.412,3242.959111111125,-0.7090400086226706,-0.758987281,0.65110545,0.0,barrel
8989,2414.71666886,-2164.70025765,-634.728,3242.95911111138,-0.7308566242726728,-0.744602872,0.667507725,0.0,barrel
8988,2366.919344428,-2216.86188413,-705.412,3242.959111110698,-0.7526732399224675,-0.729864073,0.683592302,0.0,barrel
8987,2317.99549458,-2267.968404419,-634.728,3242.959111110722,-0.7744898555724881,-0.714777897,0.699351526,0.0,barrel
8986,2267.968404419,-2317.99549458,-705.412,3242.959111110722,-0.7963064712224085,-0.699351526,0.714777897,0.0,barrel
8985,2216.86188413,-2366.919344428,-634.728,3242.959111110698,-0.8181230868724292,-0.683592302,0.729864073,0.0,barrel
8984,2164.70025765,-2414.71666886,-705.412,3242.95911111138,-0.8399397025222237,-0.667507725,0.744602872,0.0,barrel
8983,2111.508351086,-2461.364718938,-634.728,3242.959111111125,-0.8617563181722261,-0.65110545,0.758987281,0.0,barrel
8982,2057.311480906,-2506.841292717,-705.412,3242.959111111128,-0.8835729338222112,-0.634393284,0.773010453,0.0,barrel
8981,2002.135441885,-2551.12474581,-634.728,3242.9591111107434,-0.9053895494719846,-0.617379182,0.786665714,0.0,barrel
8980,1946.006494829,-2594.194001694,-705.412,3242.9591111116065,-0.9272061651220392,-0.60007124,0.799946565,0.0,barrel
8979,1888.951354076,-2636.028561733,-634.728,3242.9591111109776,-0.9490227807720598,-0.582477697,0.812846685,0.0,barrel
8978,1830.997174785,-2676.608514944,-705.412,3242.959111111544,-0.9708393964218603,-0.564606926,0.825359933,0.0,barrel
8977,1772.171540004,-2715.914547466,-634.728,3242.959111110961,-0.9926560120718958,-0.546467433,0.837480355,0.0,barrel
8976,3241.222790189,106.106647744,-564.044,3242.9591111107206,0.03272492347487356,-0.999464587,-0.032719083,0.0,barrel
8975,3242.766171259,35.374494696,-493.36,3242.959111110831,0.0109083078249987,-0.999940505,-0.010908091,0.0,barrel
8974,3242.766171259,-35.374494696,-564.044,3242.959111110831,-0.0109083078249987,-0.999940505,0.010908091,0.0,barrel
8973,3241.222790189,-106.106647744,-493.36,3242.9591111107206,-0.03272492347487356,-0.999464587,0.032719083,0.0,barrel
8972,3238.136762615,-176.788299775,-564.044,3242.959111110729,-0.054541539124936034,-0.998512979,0.054514502,0.0,barrel
8971,3233.509557319,-247.385810149,-493.36,3242.9591111107757,-0.07635815477464855,-0.997086132,0.076283975,0.0,barrel
8970,3227.3433766,-317.865578277,-564.044,3242.9591111109094,-0.09817477042474762,-0.995184727,0.09801714,0.0,barrel
8969,3219.641155226,-388.194059605,-493.36,3242.9591111109653,-0.1199913860747609,-0.992809667,0.119703655,0.0,barrel
8968,3210.406559037,-458.337781584,-564.044,3242.9591111105815,-0.14180800172443575,-0.989962084,0.141333198,0.0,barrel
8967,3199.643983202,-528.263359604,-493.36,3242.9591111114655,-0.16362461737453188,-0.986643332,0.162895473,0.0,barrel
8966,3187.358550122,-597.937512875,-564.044,3242.9591111111713,-0.1854412330245361,-0.982854992,0.18438022,0.0,barrel
8965,3173.556106999,-667.327080273,-493.36,3242.9591111107666,-0.20725784867421854,-0.978598866,0.205777211,0.0,barrel
8964,3158.243223049,-736.399036124,-564.044,3242.9591111112227,-0.2290744643241262,-0.973876979,0.227076263,0.0,barrel
8963,3141.427186374,-805.120505917,-493.36,3242.9591111109794,-0.2508910799740691,-0.96869158,0.248267239,0.0,barrel
8962,3123.116000498,-873.458781955,-564.044,3242.9591111114764,-0.2727076956241553,-0.963045137,0.269340054,0.0,barrel
8961,3103.318380552,-941.381338918,-493.36,3242.9591111105506,-0.2945243112739966,-0.956940336,0.290284677,0.0,barrel
8960,3082.043749133,-1008.85584935,-564.044,3242.9591111109476,-0.31634092692413196,-0.950380083,0.311091141,0.0,barrel
8959,3059.302231812,-1075.850199036,-493.36,3242.959111110667,-0.33815754257395964,-0.943367501,0.331749542,0.0,barrel
8958,3035.104652321,-1142.332502295,-564.044,3242.9591111113527,-0.35997415822364115,-0.935905927,0.352250048,0.0,barrel
8957,3009.462527395,-1208.271117152,-493.36,3242.9591111110917,-0.3817907738736163,-0.927998912,0.372582902,0.0,barrel
8956,2982.388061298,-1273.634660397,-564.044,3242.959111110935,-0.4036073895235891,-0.91965022,0.392738427,0.0,barrel
8955,2953.89414001,-1338.392022524,-493.36,3242.9591111115324,-0.42542400517363793,-0.910863825,0.41270703,0.0,barrel
8954,2923.994325093,-1402.512382535,-564.044,3242.9591111113427,-0.44724062082367866,-0.901643908,0.432479206,0.0,barrel
8953,2892.702847241,-1465.965222611,-493.36,3242.959111111503,-0.46905723647341774,-0.891994857,0.452045546,0.0,barrel
8952,2860.034599501,-1528.720342638,-564.044,3242.959111111037,-0.4908738521234468,-0.881921264,0.471396737,0.0,barrel
8951,2826.005130191,-1590.747874577,-493.36,3242.9591111108834,-0.5126904677733879,-0.871427925,0.490523568,0.0,barrel
8950,2790.630635495,-1652.018296682,-564.044,3242.959111110611,-0.5345070834232396,-0.860519834,0.509416937,0.0,barrel
8949,2753.927951757,-1712.502447551,-493.36,3242.9591111108184,-0.5563236990730771,-0.849202182,0.528067851,0.0,barrel
8948,2715.914547466,-1772.171540004,-564.044,3242.959111110961,-0.5781403147230008,-0.837480355,0.546467433,0.0,barrel
8947,2676.608514944,-1830.997174785,-493.36,3242.959111111544,-0.5999569303730363,-0.825359933,0.564606926,0.0,barrel
8946,2636.028561733,-1888.951354076,-564.044,3242.9591111109776,-0.6217735460228367,-0.812846685,0.582477697,0.0,barrel
8945,2594.194001694,-1946.006494829,-493.36,3242.9591111116065,-0.6435901616728573,-0.799946565,0.60007124,0.0,barrel
8944,2551.12474581,-2002.135441885,-564.044,3242.9591111107434,-0.6654067773229121,-0.786665714,0.617379182,0.0,barrel
8943,2506.841292717,-2057.311480906,-493.36,3242.959111111128,-0.6872233929726853,-0.773010453,0.634393284,0.0,barrel
8942,2461.364718938,-2111.508351086,-564.044,3242.959111111125,-0.7090400086226706,-0.758987281,0.65110545,0.0,barrel
8941,2414.71666886,-2164.70025765,-493.36,3242.95911111138,-0.7308566242726728,-0.744602872,0.667507725,0.0,barrel
8940,2366.919344428,-2216.86188413,-564.044,3242.959111110698,-0.7526732399224675,-0.729864073,0.683592302,0.0,barrel
8939,2317.99549458,-2267.968404419,-493.36,3242.959111110722,-0.7744898555724881,-0.714777897,0.699351526,0.0,barrel
8938,2267.968404419,-2317.99549458,-564.044,3242.959111110722,-0.7963064712224085,-0.699351526,0.714777897,0.0,barrel
8937,2216.86188413,-2366.919344428,-493.36,3242.959111110698,-0.8181230868724292,-0.683592302,0.729864073,0.0,barrel
8936,2164.70025765,-2414.71666886,-564.044,3242.95911111138,-0.8399397025222237,-0.667507725,0.744602872,0.0,barrel
8935,2111.508351086,-2461.364718938,-493.36,3242.959111111125,-0.8617563181722261,-0.65110545,0.758987281,0.0,barrel
8934,2057.311480906,-2506.841292717,-564.044,3242.959111111128,-0.8835729338222112,-0.634393284,0.773010453,0.0,barrel
8933,2002.135441885,-2551.12474581,-493.36,3242.9591111107434,-0.9053895494719846,-0.617379182,0.786665714,0.0,barrel
8932,1946.006494829,-2594.194001694,-564.044,3242.9591111116065,-0.9272061651220392,-0.60007124,0.799946565,0.0,barrel
8931,1888.951354076,-2636.028561733,-493.36,3242.9591111109776,-0.9490227807720598,-0.582477697,0.812846685,0.0,barrel
8930,1830.997174785,-2676.608514944,-564.044,3242.959111111544,-0.9708393964218603,-0.564606926,0.825359933,0.0,barrel
8929,1772.171540004,-2715.914547466,-493.36,3242.959111110961,-0.9926560120718958,-0.546467433,0.837480355,0.0,barrel
8928,3241.222790189,106.106647744,-422.676,3242.9591111107206,0.03272492347487356,-0.999464587,-0.032719083,0.0,barrel
8927,3242.766171259,35.374494696,-351.992,3242.959111110831,0.0109083078249987,-0.999940505,-0.010908091,0.0,barrel
8926,3242.766171259,-35.374494696,-422.676,3242.959111110831,-0.0109083078249987,-0.999940505,0.010908091,0.0,barrel
8925,3241.222790189,-106.106647744,-351.992,3242.9591111107206,-0.03272492347487356,-0.999464587,0.032719083,0.0,barrel
8924,3238.136762615,-176.788299775,-422.676,3242.959111110729,-0.054541539124936034,-0.998512979,0.054514502,0.0,barrel
8923,3233.509557319,-247.385810149,-351.992,3242.9591111107757,-0.07635815477464855,-0.997086132,0.076283975,0.0,barrel
8922,3227.3433766,-317.865578277,-422.676,3242.9591111109094,-0.09817477042474762,-0.995184727,0.09801714,0.0,barrel
8921,3219.641155226,-388.194059605,-351.992,3242.9591111109653,-0.1199913860747609,-0.992809667,0.119703655,0.0,barrel
8920,3210.406559037,-458.337781584,-422.676,3242.9591111105815,-0.14180800172443575,-0.989962084,0.141333198,0.0,barrel
8919,3199.643983202,-528.263359604,-351.992,3242.9591111114655,-0.16362461737453188,-0.986643332,0.162895473,0.0,barrel
8918,3187.358550122,-597.937512875,-422.676,3242.9591111111713,-0.1854412330245361,-0.982854992,0.18438022,0.0,barrel
8917,3173.556106999,-667.327080273,-351.992,3242.9591111107666,-0.20725784867421854,-0.978598866,0.205777211,0.0,barrel
8916,3158.243223049,-736.399036124,-422.676,3242.9591111112227,-0.2290744643241262,-0.973876979,0.227076263,0.0,barrel
8915,3141.427186374,-805.120505917,-351.992,3242.9591111109794,-0.2508910799740691,-0.96869158,0.248267239,0.0,barrel
8914,3123.116000498,-873.458781955,-422.676,3242.9591111114764,-0.2727076956241553,-0.963045137,0.269340054,0.0,barrel
8913,3103.318380552,-941.381338918,-351.992,3242.9591111105506,-0.2945243112739966,-0.956940336,0.290284677,0.0,barrel
8912,3082.043749133,-1008.85584935,-422.676,3242.9591111109476,-0.31634092692413196,-0.950380083,0.311091141,0.0,barrel
8911,3059.302231812,-1075.850199036,-351.992,3242.959111110667,-0.33815754257395964,-0.943367501,0.331749542,0.0,barrel
8910,3035.104652321,-1142.332502295,-422.676,3242.9591111113527,-0.35997415822364115,-0.935905927,0.352250048,0.0,barrel
8909,3009.462527395,-1208.271117152,-351.992,3242.9591111110917,-0.3817907738736163,-0.927998912,0.372582902,0.0,barrel
8908,2982.388061298,-1273.634660397,-422.676,3242.959111110935,-0.4036073895235891,-0.91965022,0.392738427,0.0,barrel
8907,2953.89414001,-1338.392022524,-351.992,3242.9591111115324,-0.42542400517363793,-0.910863825,0.41270703,0.0,barrel
8906,2923.994325093,-1402.512382535,-422.676,3242.9591111113427,-0.44724062082367866,-0.901643908,0.432479206,0.0,barrel
8905,2892.702847241,-1465.965222611,-351.992,3242.959111111503,-0.46905723647341774,-0.891994857,0.452045546,0.0,barrel
8904,2860.034599501,-1528.720342638,-422.676,3242.959111111037,-0.4908738521234468,-0.881921264,0.471396737,0.0,barrel
8903,2826.005130191,-1590.747874577,-351.992,3242.9591111108834,-0.5126904677733879,-0.871427925,0.490523568,0.0,barrel
8902,2790.630635495,-1652.018296682,-422.676,3242.959111110611,-0.5345070834232396,-0.860519834,0.509416937,0.0,barrel
8901,2753.927951757,-1712.502447551,-351.992,3242.9591111108184,-0.5563236990730771,-0.849202182,0.528067851,0.0,barrel
8900,2715.914547466,-1772.171540004,-422.676,3242.959111110961,-0.5781403147230008,-0.837480355,0.546467433,0.0,barrel
8899,2676.608514944,-1830.997174785,-351.992,3242.959111111544,-0.5999569303730363,-0.825359933,0.564606926,0.0,barrel
8898,2636.028561733,-1888.951354076,-422.676,3242.9591111109776,-0.6217735460228367,-0.812846685,0.582477697,0.0,barrel
8897,2594.194001694,-1946.006494829,-351.992,3242.9591111116065,-0.6435901616728573,-0.799946565,0.60007124,0.0,barrel
8896,2551.12474581,-2002.135441885,-422.676,3242.9591111107434,-0.6654067773229121,-0.786665714,0.617379182,0.0,barrel
8895,2506.841292717,-2057.311480906,-351.992,3242.959111111128,-0.6872233929726853,-0.773010453,0.634393284,0.0,barrel
8894,2461.364718938,-2111.508351086,-422.676,3242.959111111125,-0.7090400086226706,-0.758987281,0.65110545,0.0,barrel
8893,2414.71666886,-2164.70025765,-351.992,3242.95911111138,-0.7308566242726728,-0.744602872,0.667507725,0.0,barrel
8892,2366.919344428,-2216.86188413,-422.676,3242.959111110698,-0.7526732399224675,-0.729864073,0.683592302,0.0,barrel
8891,2317.99549458,-2267.968404419,-351.992,3242.959111110722,-0.7744898555724881,-0.714777897,0.699351526,0.0,barrel
8890,2267.968404419,-2317.99549458,-422.676,3242.959111110722,-0.7963064712224085,-0.699351526,0.714777897,0.0,barrel
8889,2216.86188413,-2366.919344428,-351.992,3242.959111110698,-0.8181230868724292,-0.683592302,0.729864073,0.0,barrel
8888,2164.70025765,-2414.71666886,-422.676,3242.95911111138,-0.8399397025222237,-0.667507725,0.744602872,0.0,barrel
8887,2111.508351086,-2461.364718938,-351.992,3242.959111111125,-0.8617563181722261,-0.65110545,0.758987281,0.0,barrel
8886,2057.311480906,-2506.841292717,-422.676,3242.959111111128,-0.8835729338222112,-0.634393284,0.773010453,0.0,barrel
8885,2002.135441885,-2551.12474581,-351.992,3242.9591111107434,-0.9053895494719846,-0.617379182,0.786665714,0.0,barrel
8884,1946.006494829,-2594.194001694,-422.676,3242.9591111116065,-0.9272061651220392,-0.60007124,0.799946565,0.0,barrel
8883,1888.951354076,-2636.028561733,-351.992,3242.9591111109776,-0.9490227807720598,-0.582477697,0.812846685,0.0,barrel
8882,1830.997174785,-2676.608514944,-422.676,3242.959111111544,-0.9708393964218603,-0.564606926,0.825359933,0.0,barrel
8881,1772.171540004,-2715.914547466,-351.992,3242.959111110961,-0.9926560120718958,-0.546467433,0.837480355,0.0,barrel
8880,3241.222790189,106.106647744,-281.308,3242.9591111107206,0.03272492347487356,-0.999464587,-0.032719083,0.0,barrel
